Start,End,Text,Character,SentenceIndex,vaderNeg,vaderNeu,vaderPos,vaderCompound,roBERTaNeg,roBERTaNeu,roBERTaPos,roBERTaMajorSentiment,vaderMajorSentiment
643.561,645.813,get help daddylonglegs program ?,Kim Jun-wan,189,0.0,0.526,0.474,0.4019,0.13636488,0.82776254,0.03587257,Neutral,Neutral
647.398,648.441,"second , please .",Kim Jun-wan,190,0.0,0.303,0.697,0.3182,0.10201419,0.653721,0.24426481,Neutral,Positive
651.986,653.488,social services office,Secondary,191,0.0,1.0,0.0,0.0,0.20571598,0.71963716,0.07464683,Neutral,Neutral
655.531,658.534,"hello . 'm lee seokhyeon , cardiothoracic surgery resident .",Secondary,192,0.0,1.0,0.0,0.0,0.027469926,0.8887726,0.08375746,Neutral,Neutral
658.618,661.037,could help one patients surgery costs ?,Secondary,193,0.0,0.649,0.351,0.4019,0.05947935,0.80290467,0.137616,Neutral,Neutral
661.788,664.457,ca n't wait . needs surgery immediately .,Secondary,194,0.0,1.0,0.0,0.0,0.20388591,0.47646534,0.31964874,Neutral,Neutral
665.291,668.544,"yes , daddylonglegs program help finance ?",Secondary,195,0.0,0.357,0.643,0.6597,0.014918148,0.7928141,0.19226778,Neutral,Positive
669.42,670.588,'s five .,Secondary,196,0.0,1.0,0.0,0.0,0.13063124,0.661546,0.20782275,Neutral,Neutral
671.005,673.132,'s implanting ventricular assist device .,Secondary,197,0.0,1.0,0.0,0.0,0.056121998,0.88953286,0.054345153,Neutral,Neutral
679.43,681.849,order ? order tteokbokki ?,Ahn Jeong-won,198,0.0,1.0,0.0,0.0,0.102539286,0.84591144,0.051549256,Neutral,Neutral
681.933,683.184,find ?,Kim Jun-wan,199,0.0,1.0,0.0,0.0,0.1769697,0.7139909,0.10903938,Neutral,Neutral
683.768,684.686,go ahead eat .,Kim Jun-wan,200,0.0,1.0,0.0,0.0,0.083272815,0.7019132,0.21481392,Neutral,Neutral
685.979,687.605,"hey , n't order burgers instead ?",Ahn Jeong-won,201,0.0,1.0,0.0,0.0,0.19793433,0.74977833,0.052287355,Neutral,Neutral
687.689,689.899,"got level one , wo n't spicy . eat , ?",Kim Jun-wan,202,0.0,1.0,0.0,0.0,0.18855214,0.76003534,0.051412534,Neutral,Neutral
690.149,691.317,n't texted yet ?,Kim Jun-wan,203,0.0,1.0,0.0,0.0,0.17422226,0.7749713,0.05080647,Neutral,Neutral
691.401,694.696,final checks . 'll text .,Secondary,204,0.0,1.0,0.0,0.0,0.053591184,0.87611806,0.07029073,Neutral,Neutral
694.779,698.449,"everything looks good , 'll get money couple days .",Secondary,205,0.0,0.707,0.293,0.4404,0.0017330269,0.043768108,0.9544989,Positive,Neutral
698.533,702.453,see . please let know soon hear . thank .,Kim Jun-wan,206,0.0,0.51,0.49,0.5859,0.00856978,0.4026995,0.5887307,Positive,Neutral
703.788,704.789,"'s spicy , right ?",Kim Jun-wan,207,0.0,1.0,0.0,0.0,0.06176778,0.77180535,0.16642694,Neutral,Neutral
704.872,707.375,n't find spicy ? need see doctor .,Ahn Jeong-won,208,0.0,1.0,0.0,0.0,0.639885,0.34543222,0.014682809,Negative,Neutral
707.458,708.71,", cost .",Kim Jun-wan,209,0.0,1.0,0.0,0.0,0.3414946,0.5697066,0.08879876,Neutral,Neutral
712.171,713.589,'ll probably get call soon .,Kim Jun-wan,210,0.0,1.0,0.0,0.0,0.008850015,0.69839907,0.29275095,Neutral,Neutral
713.715,716.342,"see ? tteokbokki good call . answer , prick .",Ahn Jeong-won,211,0.258,0.43,0.312,0.128,0.08166781,0.44200718,0.47632495,Positive,Neutral
716.426,718.72,"gosh , today 's disaster .",Kim Jun-wan,212,0.577,0.423,0.0,-0.6249,0.9018245,0.08497083,0.01320469,Negative,Negative
720.972,723.641,"hey , 'm still hospital .",Kim Jun-wan,213,0.0,1.0,0.0,0.0,0.18168747,0.72932255,0.08899001,Neutral,Neutral
724.058,725.184,'m going leave .,Kim Jun-wan,214,0.375,0.625,0.0,-0.0516,0.27355075,0.64655715,0.07989203,Neutral,Neutral
725.852,727.02,"yes , ?",Kim Jun-wan,215,0.0,0.0,1.0,0.4019,0.14037995,0.7007034,0.15891671,Neutral,Positive
729.856,731.524,? n't eat anything . right .,Kim Jun-wan,216,0.0,1.0,0.0,0.0,0.48349923,0.48051858,0.035982277,Negative,Neutral
731.607,732.442,course .,Kim Jun-wan,217,0.0,1.0,0.0,0.0,0.16079904,0.60644835,0.2327526,Neutral,Neutral
732.525,734.485,? think ?,Ahn Jeong-won,218,0.0,1.0,0.0,0.0,0.15451522,0.7635348,0.08194998,Neutral,Neutral
735.028,736.362,weekend ?,Ahn Jeong-won,219,0.0,1.0,0.0,0.0,0.08870532,0.8227228,0.088571966,Neutral,Neutral
736.446,738.614,'ve got date . professor jang free weekend .,Secondary,220,0.0,0.645,0.355,0.5106,0.009042906,0.75059754,0.24035957,Neutral,Neutral
739.115,741.075,everyone 's going date .,Ahn Jeong-won,221,0.0,1.0,0.0,0.0,0.034621555,0.8067244,0.15865406,Neutral,Neutral
741.242,743.036,junwan still seeing girl ?,Secondary,222,0.0,1.0,0.0,0.0,0.05418266,0.9023464,0.04347097,Neutral,Neutral
743.536,744.746,one 's lasting .,Secondary,223,0.0,1.0,0.0,0.0,0.064539865,0.6498997,0.2855604,Neutral,Neutral
744.912,746.873,call ? bet 's seokhyeong .,Secondary,224,0.0,1.0,0.0,0.0,0.028448226,0.86168474,0.10986705,Neutral,Neutral
747.248,748.374,already said .,Secondary,225,0.0,1.0,0.0,0.0,0.16002154,0.69783765,0.14214082,Neutral,Neutral
748.458,750.668,". fool , ignore .",Ahn Jeong-won,226,1.0,0.0,0.0,-0.6597,0.77284485,0.19980066,0.027354522,Negative,Negative
751.252,753.379,favor ask .,Ahn Jeong-won,227,0.0,0.27,0.73,0.4019,0.054919165,0.7507584,0.1943224,Neutral,Positive
754.005,756.174,"everything okay ? yes , everything 's fine .",Ahn Jeong-won,228,0.0,0.319,0.681,0.6597,0.0036069523,0.10677096,0.8896221,Positive,Positive
756.549,758.217,'s something 've working .,Ahn Jeong-won,229,0.0,1.0,0.0,0.0,0.018066268,0.5572136,0.4247201,Neutral,Neutral
759.343,761.804,know ? let 's talk person . go home .,Ahn Jeong-won,230,0.0,1.0,0.0,0.0,0.091173984,0.79408246,0.11474352,Neutral,Neutral
761.888,763.681,'m going home early change .,Ahn Jeong-won,231,0.0,1.0,0.0,0.0,0.032941785,0.8432745,0.123783685,Neutral,Neutral
764.891,767.393,'s ? minyeong 's vitals n't looking good .,Ahn Jeong-won,232,0.253,0.526,0.221,-0.0788,0.8168992,0.17146023,0.011640534,Negative,Neutral
767.477,768.644,go .,Ahn Jeong-won,233,0.0,1.0,0.0,0.0,0.14640741,0.63165855,0.22193402,Neutral,Neutral
768.978,770.813,'s going ? bp keeps dropping .,Ahn Jeong-won,234,0.0,1.0,0.0,0.0,0.7941936,0.18991204,0.015894406,Negative,Neutral
770.897,773.357,'s getting better even full 100ml bag saline .,Secondary,235,0.0,0.707,0.293,0.4404,0.0042527746,0.10032319,0.895424,Positive,Neutral
773.441,776.903,"gotten norepinephrine ? yes , vitals still unstable .",Ahn Jeong-won,236,0.243,0.291,0.466,0.3182,0.61609155,0.36308214,0.020826342,Negative,Positive
779.405,781.908,n't sound like go home tonight .,Chae Song-hwa,237,0.297,0.703,0.0,-0.2755,0.5189365,0.44210476,0.03895872,Negative,Neutral
792.001,794.796,yulje 's chairman ahn byeongu unconscious due brain hemorrhage,Secondary,238,0.0,1.0,0.0,0.0,0.7008547,0.2903604,0.008784837,Negative,Neutral
795.171,796.589,chairman ahn fallen coma,Secondary,239,0.455,0.545,0.0,-0.3612,0.33727825,0.6367508,0.02597095,Neutral,Neutral
800.259,802.47,third son take yulje medical center ?,Secondary,240,0.0,1.0,0.0,0.0,0.09419816,0.86824733,0.03755451,Neutral,Neutral
804.263,808.351,eyes next leader yulje foundation,Secondary,241,0.0,1.0,0.0,0.0,0.043314714,0.8754325,0.08125273,Neutral,Neutral
811.729,813.189,"yes , sir .",Chae Song-hwa,242,0.0,0.27,0.73,0.4019,0.060309533,0.5365327,0.40315786,Neutral,Positive
815.024,816.442,read article .,Chae Song-hwa,243,0.0,1.0,0.0,0.0,0.14661928,0.71261233,0.1407684,Neutral,Neutral
816.651,818.82,stay chairman night .,Secondary,244,0.0,1.0,0.0,0.0,0.10062905,0.7105303,0.18884063,Neutral,Neutral
818.903,822.156,"take care craniectomy subdural hematoma patient ,",Secondary,245,0.0,0.61,0.39,0.4939,0.15042663,0.78150195,0.06807146,Neutral,Neutral
822.24,824.033,well vp shunt surgery tomorrow .,Secondary,246,0.0,0.656,0.344,0.2732,0.09938926,0.86313784,0.037472837,Neutral,Neutral
824.117,825.493,"yes , sir .",Chae Song-hwa,247,0.0,0.27,0.73,0.4019,0.060309533,0.5365327,0.40315786,Neutral,Positive
825.91,827.912,right ?,Chae Song-hwa,248,0.0,1.0,0.0,0.0,0.20608503,0.6216273,0.1722877,Neutral,Neutral
828.121,831.749,", everyone 's getting ready worstcase scenario . 's hard .",Secondary,249,0.141,0.606,0.253,0.2732,0.43479085,0.48457193,0.08063721,Neutral,Neutral
849.392,852.311,"hello , ? well , obviously .",Secondary,250,0.0,0.488,0.512,0.2732,0.14624502,0.6708651,0.18288988,Neutral,Positive
853.646,855.022,"apologies , ma'am .",Secondary,251,0.0,1.0,0.0,0.0,0.16558364,0.7544791,0.07993728,Neutral,Neutral
855.106,857.024,need apologize . .,Secondary,252,0.0,0.417,0.583,0.1027,0.4946115,0.47155297,0.033835456,Negative,Positive
857.108,858.276,n't worry .,Secondary,253,0.0,0.294,0.706,0.3412,0.0568597,0.62901,0.31413025,Neutral,Positive
859.026,860.736,'s director hospital .,Secondary,254,0.0,1.0,0.0,0.0,0.15064844,0.7729657,0.07638587,Neutral,Neutral
861.362,863.781,charge brain center .,Secondary,255,0.0,1.0,0.0,0.0,0.07044329,0.8046946,0.12486208,Neutral,Neutral
863.865,865.741,important ?,Secondary,256,0.0,0.0,1.0,0.2023,0.21023124,0.66926205,0.12050674,Neutral,Positive
866.2,868.786,right . 's nice meet anyway .,Secondary,257,0.0,0.588,0.412,0.4215,0.009852976,0.1740919,0.8160552,Positive,Neutral
870.496,872.123,make ?,Secondary,258,0.0,1.0,0.0,0.0,0.18424152,0.6720098,0.14374864,Neutral,Neutral
872.707,874.625,"frankly , wo n't easy .",Secondary,259,0.445,0.555,0.0,-0.3412,0.46600688,0.4798003,0.054192856,Neutral,Neutral
874.709,876.377,'ll best .,Secondary,260,0.0,0.192,0.808,0.6369,0.07653854,0.47020406,0.45325744,Neutral,Positive
877.044,878.045,"mr. pyeon , 're .",Secondary,261,0.0,1.0,0.0,0.0,0.041422907,0.8687165,0.08986059,Neutral,Neutral
878.838,880.798,earth happened ?,Secondary,262,0.0,1.0,0.0,0.0,0.26228395,0.6773453,0.060370766,Neutral,Neutral
882.925,884.844,"ma'am , please spare moment .",Secondary,263,0.0,0.566,0.434,0.3182,0.07308577,0.7938535,0.13306075,Neutral,Neutral
892.476,894.979,"mr. ju , n't coffee office ?",Secondary,264,0.0,1.0,0.0,0.0,0.10321492,0.8457445,0.051040642,Neutral,Neutral
896.063,897.398,n't worry things .,Secondary,265,0.0,0.454,0.546,0.3412,0.1000557,0.71858597,0.18135837,Neutral,Positive
898.191,900.151,director ju jeon,Secondary,266,0.0,1.0,0.0,0.0,0.15603395,0.67096263,0.17300336,Neutral,Neutral
904.155,907.408,"hey , come coffee . oh , going .",Secondary,267,0.0,1.0,0.0,0.0,0.02963922,0.7355119,0.2348489,Neutral,Neutral
907.491,909.076,'s point saying ?,Secondary,268,0.0,1.0,0.0,0.0,0.18944056,0.70091045,0.10964891,Neutral,Neutral
910.203,911.829,"hey , come join us .",Secondary,269,0.0,0.577,0.423,0.296,0.006473232,0.4287178,0.56480896,Positive,Neutral
919.337,920.755,night view awesome .,Secondary,270,0.0,0.328,0.672,0.6249,0.004765052,0.049880266,0.9453547,Positive,Positive
921.672,923.925,actually enjoy night view right ?,Secondary,271,0.0,0.556,0.444,0.4939,0.01417239,0.36009353,0.62573403,Positive,Neutral
924.133,927.72,punk 's still wet behind ears inherit hospital .,Secondary,272,0.0,1.0,0.0,0.0,0.3820786,0.57727957,0.04064185,Neutral,Neutral
928.471,929.722,'s 40. 's young .,Secondary,273,0.0,1.0,0.0,0.0,0.10309255,0.72527254,0.17163491,Neutral,Neutral
930.306,931.599,hospital,Secondary,274,0.0,1.0,0.0,0.0,0.28809032,0.55239916,0.15951048,Neutral,Neutral
931.682,934.602,fall hands youngest son 's doctor ?,Secondary,275,0.0,1.0,0.0,0.0,0.073594406,0.8957848,0.030620808,Neutral,Neutral
934.685,936.604,bet n't even written yet .,Secondary,276,0.0,1.0,0.0,0.0,0.25835904,0.66414285,0.07749809,Neutral,Neutral
936.687,937.98,"even one ,",Secondary,277,0.0,1.0,0.0,0.0,0.20249815,0.5295604,0.2679415,Neutral,Neutral
938.064,940.149,board vote make decision .,Secondary,278,0.0,1.0,0.0,0.0,0.17442758,0.7353089,0.09026362,Neutral,Neutral
940.233,943.444,may vote appoint mr. ju position .,Secondary,279,0.0,1.0,0.0,0.0,0.05799862,0.8819453,0.06005601,Neutral,Neutral
944.403,947.573,"think call board members , ma'am .",Secondary,280,0.0,1.0,0.0,0.0,0.0640357,0.8891774,0.0467869,Neutral,Neutral
948.199,950.201,even better andrea call .,Secondary,281,0.0,0.508,0.492,0.4404,0.010940232,0.17825048,0.81080925,Positive,Neutral
952.954,956.874,"'m sure things go smoothly , case . mean , never know .",Secondary,282,0.0,0.777,0.223,0.3182,0.02116802,0.27703252,0.70179945,Positive,Neutral
957.458,960.795,suggest call chairman hwang first thing tomorrow .,Secondary,283,0.0,1.0,0.0,0.0,0.022722233,0.9222994,0.054978345,Neutral,Neutral
960.878,962.88,"'s mr. ju , n't ?",Secondary,284,0.0,1.0,0.0,0.0,0.12438141,0.8205439,0.05507471,Neutral,Neutral
964.215,966.717,board members chairman ahn 's people .,Secondary,285,0.0,1.0,0.0,0.0,0.06660472,0.87190837,0.061486952,Neutral,Neutral
966.801,970.388,members tend follow chairman hwang 's lead .,Secondary,286,0.0,1.0,0.0,0.0,0.019573456,0.8168789,0.1635476,Neutral,Neutral
970.471,972.014,'s chairman ahn 's friend 30 years .,Secondary,287,0.0,0.652,0.348,0.4939,0.07736711,0.8575596,0.06507333,Neutral,Neutral
973.391,975.977,chairman ahn 's wife needs make one phone call .,Secondary,288,0.0,1.0,0.0,0.0,0.1253726,0.8332241,0.041403297,Neutral,Neutral
976.56,977.561,'s game .,Secondary,289,0.0,1.0,0.0,0.0,0.14107485,0.6277888,0.23113634,Neutral,Neutral
978.729,981.857,chairman ahn wonderful person .,Secondary,290,0.0,0.448,0.552,0.5719,0.0063760714,0.081999466,0.9116245,Positive,Positive
983.15,985.778,", , greedy man .",Secondary,291,0.697,0.303,0.0,-0.3182,0.7778846,0.19386332,0.028252108,Negative,Negative
986.821,988.197,ca n't call greedy .,Secondary,292,0.0,0.605,0.395,0.2411,0.32422957,0.58396465,0.09180577,Neutral,Neutral
988.281,990.658,'s donated assets .,Secondary,293,0.0,0.541,0.459,0.1779,0.07067094,0.7791071,0.15022194,Neutral,Neutral
992.159,994.87,pick foundation begin ?,Secondary,294,0.0,1.0,0.0,0.0,0.112420894,0.8234155,0.06416367,Neutral,Neutral
995.162,998.416,"subsidiaries , hired management specialists .",Secondary,295,0.0,1.0,0.0,0.0,0.08871082,0.8491568,0.062132392,Neutral,Neutral
999.458,1003.629,"jeez , thought 'd ride cousin 's coattails first time ever .",Secondary,296,0.0,1.0,0.0,0.0,0.23765834,0.6885642,0.07377749,Neutral,Neutral
1006.549,1008.426,n't know yet .,Secondary,297,0.0,1.0,0.0,0.0,0.2307415,0.6950018,0.074256726,Neutral,Neutral
1011.929,1014.265,best .,Secondary,298,0.0,0.0,1.0,0.6369,0.06644556,0.47805908,0.4554953,Neutral,Positive
1017.435,1019.895,called ago . n't yet ?,Secondary,299,0.0,1.0,0.0,0.0,0.17317393,0.76685077,0.059975296,Neutral,Neutral
1020.479,1022.189,taught children wrong .,Secondary,300,0.608,0.392,0.0,-0.4767,0.8946693,0.097125135,0.008205525,Negative,Negative
1022.94,1024.066,.,Secondary,301,0.0,0.0,0.0,0.0,0.24528693,0.51357335,0.24113972,Neutral,Positive
1029.989,1031.449,mr. ju go ?,Secondary,302,0.0,1.0,0.0,0.0,0.07982986,0.83835286,0.08181733,Neutral,Neutral
1031.824,1033.492,probably went wife 's office .,Secondary,303,0.0,1.0,0.0,0.0,0.098762274,0.84948903,0.051748738,Neutral,Neutral
1033.576,1038.539,eventful year .,Secondary,304,0.0,1.0,0.0,0.0,0.26569432,0.65619755,0.07810823,Neutral,Neutral
1040.75,1042.126,"way ,",Secondary,305,0.0,1.0,0.0,0.0,0.20723094,0.57016844,0.22260062,Neutral,Neutral
1042.418,1045.046,would chairman ahn pass hospital youngest son ?,Secondary,306,0.0,1.0,0.0,0.0,0.08808305,0.88194597,0.029970966,Neutral,Neutral
1045.129,1046.589,heard three sons .,Secondary,307,0.0,1.0,0.0,0.0,0.14357947,0.7319219,0.12449867,Neutral,Neutral
1047.923,1050.134,elder ones cause trouble something ?,Secondary,308,0.403,0.597,0.0,-0.4019,0.61369294,0.37620437,0.010102678,Negative,Neutral
1050.217,1051.969,next week last week ?,Secondary,309,0.0,1.0,0.0,0.0,0.0550329,0.8728267,0.07214044,Neutral,Neutral
1052.053,1053.971,yes . back hometown ?,Secondary,310,0.0,0.426,0.574,0.4019,0.016692469,0.7499055,0.23340203,Neutral,Positive
1054.764,1057.892,suppose really interest worldly matters .,Secondary,311,0.0,0.392,0.608,0.5657,0.08510399,0.688036,0.22685997,Neutral,Positive
1058.142,1060.186,even little kids would know answer .,Secondary,312,0.0,1.0,0.0,0.0,0.16760634,0.6893785,0.1430151,Neutral,Neutral
1061.562,1062.563,"eldest son ,",Secondary,313,0.0,1.0,0.0,0.0,0.1568043,0.6874981,0.15569772,Neutral,Neutral
1063.481,1065.524,'s busy current job .,Secondary,314,0.0,1.0,0.0,0.0,0.22217336,0.6633733,0.11445335,Neutral,Neutral
1069.153,1070.071,hello .,Secondary,315,0.0,1.0,0.0,0.0,0.09716277,0.6296369,0.27320033,Neutral,Neutral
1072.99,1073.908,"hey , came .",Secondary,316,0.0,1.0,0.0,0.0,0.07804753,0.6835977,0.23835479,Neutral,Neutral
1075.368,1076.243,hi .,Secondary,317,0.0,1.0,0.0,0.0,0.15198609,0.6312684,0.21674551,Neutral,Neutral
1077.578,1079.789,"mom , right ?",Secondary,318,0.0,1.0,0.0,0.0,0.14455138,0.7600588,0.09538975,Neutral,Neutral
1079.872,1083.834,second son ? assists someone 's high .,Secondary,319,0.0,1.0,0.0,0.0,0.16860177,0.75699,0.07440822,Neutral,Neutral
1105.189,1106.816,n't also daughter ?,Secondary,320,0.0,1.0,0.0,0.0,0.14742495,0.7934223,0.059152745,Neutral,Neutral
1107.9,1109.652,'s .,Secondary,321,0.0,1.0,0.0,0.0,0.19482623,0.6189215,0.18625224,Neutral,Neutral
1116.283,1117.326,'s .,Secondary,322,0.0,1.0,0.0,0.0,0.19482623,0.6189215,0.18625224,Neutral,Neutral
1119.912,1121.038,dad ...,Secondary,323,0.0,1.0,0.0,0.0,0.17423855,0.7319121,0.0938494,Neutral,Neutral
1123.082,1124.834,second daughter ?,Secondary,324,0.0,1.0,0.0,0.0,0.11653086,0.79942197,0.08404718,Neutral,Neutral
1138.973,1140.641,youngest son coming ?,Secondary,325,0.0,1.0,0.0,0.0,0.035709236,0.908804,0.05548678,Neutral,Neutral
1141.475,1143.894,"rate , 'll get dad 's funeral .",Secondary,326,0.333,0.667,0.0,-0.3612,0.3064137,0.63996804,0.05361834,Neutral,Neutral
1143.978,1147.982,"mom , andrea elevator .",Secondary,327,0.0,1.0,0.0,0.0,0.0531764,0.8361096,0.11071403,Neutral,Neutral
1148.858,1151.152,finally . brothers sisters .,Secondary,328,0.0,1.0,0.0,0.0,0.021260163,0.5551168,0.4236231,Neutral,Neutral
1164.54,1166.792,"youngest son , please spare second .",Secondary,329,0.0,0.635,0.365,0.3182,0.030948449,0.5596172,0.4094344,Neutral,Neutral
1166.876,1168.544,yulje medical center,Secondary,330,0.0,1.0,0.0,0.0,0.11785365,0.8027189,0.0794275,Neutral,Neutral
1168.627,1170.838,"told , right ? yes .",Secondary,331,0.0,0.426,0.574,0.4019,0.032298427,0.5539814,0.41372013,Neutral,Positive
1171.755,1173.591,would good idea call .,Secondary,332,0.0,0.508,0.492,0.4404,0.011002571,0.2117777,0.7772197,Positive,Neutral
1173.674,1176.51,"know 's late , 'll answer 's businessman .",Secondary,333,0.0,1.0,0.0,0.0,0.15316904,0.75762767,0.08920329,Neutral,Neutral
1176.594,1178.179,told call right away .,Secondary,334,0.0,1.0,0.0,0.0,0.09751973,0.6899821,0.21249816,Neutral,Neutral
1178.888,1181.223,'s one actually listens advice .,Secondary,335,0.0,1.0,0.0,0.0,0.14252317,0.7508941,0.106582694,Neutral,Neutral
1181.557,1183.142,'s reasonable .,Secondary,336,0.0,1.0,0.0,0.0,0.040081035,0.5550954,0.4048236,Neutral,Neutral
1183.684,1186.77,number 've called busy . please leave message ...,Secondary,337,0.122,0.51,0.367,0.34,0.38197076,0.58126915,0.036760017,Neutral,Neutral
1186.854,1189.315,'s phone long already .,Secondary,338,0.0,1.0,0.0,0.0,0.33543867,0.56709313,0.09746819,Neutral,Neutral
1191.025,1194.111,probably n't get sleep . go get sleep .,Secondary,339,0.0,1.0,0.0,0.0,0.49575236,0.4507619,0.053485777,Negative,Neutral
1199.909,1201.243,smoke ?,Secondary,340,0.0,1.0,0.0,0.0,0.13426302,0.76295316,0.10278383,Neutral,Neutral
1201.994,1203.078,since ?,Secondary,341,0.0,1.0,0.0,0.0,0.19002607,0.6909418,0.119032145,Neutral,Neutral
1204.58,1207.5,"jeez , 're doctor . n't smoking . goodness .",Secondary,342,0.332,0.668,0.0,-0.357,0.19884816,0.53645784,0.264694,Neutral,Neutral
1209.293,1210.503,good .,Secondary,343,0.0,0.0,1.0,0.4404,0.033674475,0.29055968,0.6757658,Positive,Positive
1211.086,1213.839,"mom , smokes .",Secondary,344,0.0,1.0,0.0,0.0,0.2225934,0.6833175,0.09408914,Neutral,Neutral
1214.256,1215.925,taught smoke 20 years ago .,Secondary,345,0.0,1.0,0.0,0.0,0.26288822,0.6910418,0.04606989,Neutral,Neutral
1219.094,1220.095,talk ?,Secondary,346,0.0,1.0,0.0,0.0,0.15150516,0.74418145,0.104313426,Neutral,Neutral
1257.174,1259.343,"good day . thanks , .",Chae Song-hwa,347,0.0,0.147,0.853,0.7003,0.0021025375,0.024762994,0.97313446,Positive,Positive
1287.955,1289.582,ground floor .,Secondary,348,0.0,1.0,0.0,0.0,0.20586462,0.61450386,0.17963153,Neutral,Neutral
1324.533,1327.244,injuries cause mild bruises even serious adverse effects .,Secondary,349,0.388,0.612,0.0,-0.4215,0.7629965,0.22320892,0.013794567,Negative,Neutral
1327.369,1329.955,tends happen often nighttime .,Secondary,350,0.0,1.0,0.0,0.0,0.07943068,0.84843343,0.07213586,Neutral,Neutral
1330.039,1333.208,"'re guardian , keep eye patient 're looking .",Secondary,351,0.0,1.0,0.0,0.0,0.04334421,0.7207865,0.23586921,Neutral,Neutral
1333.626,1336.337,"'re patient highrisk medication ,",Secondary,352,0.0,1.0,0.0,0.0,0.3387611,0.63047343,0.03076548,Neutral,Neutral
1336.42,1339.84,"need leave bed nighttime ,",Secondary,353,0.286,0.714,0.0,-0.0516,0.11195967,0.80608064,0.08195976,Neutral,Neutral
1340.507,1342.718,please make sure 're accompanied guardian,Secondary,354,0.0,0.465,0.535,0.5574,0.031856515,0.725468,0.24267545,Neutral,Positive
1343.177,1346.722,call nurse help .,Secondary,355,0.0,0.426,0.574,0.4019,0.28197977,0.6303565,0.087663665,Neutral,Positive
1346.805,1350.309,yulje medical center always best,Secondary,356,0.0,0.488,0.512,0.6369,0.0041123847,0.13050324,0.8653844,Positive,Positive
1350.392,1353.604,ensure patients ' fast recovery . thank .,Secondary,357,0.0,0.37,0.63,0.6249,0.00984487,0.300633,0.6895221,Positive,Positive
1353.687,1355.189,professor neurosurgery chae songhwa,Secondary,358,0.0,1.0,0.0,0.0,0.05351553,0.8979772,0.048507318,Neutral,Neutral
1355.939,1357.9,right . open mouth like .,Chae Song-hwa,359,0.0,0.545,0.455,0.3612,0.26632234,0.6702163,0.06346134,Neutral,Neutral
1361.695,1363.781,feel ?,Chae Song-hwa,360,0.0,1.0,0.0,0.0,0.18193667,0.71813744,0.0999258,Neutral,Neutral
1363.864,1365.074,left right sides .,Chae Song-hwa,361,0.0,1.0,0.0,0.0,0.1020239,0.79058284,0.1073933,Neutral,Neutral
1365.157,1367.451,feel good . see .,Chae Song-hwa,362,0.0,0.408,0.592,0.4404,0.00290632,0.080739215,0.91635454,Positive,Positive
1367.618,1370.162,"worried might experience facial palsy , looks good .",Chae Song-hwa,363,0.218,0.495,0.287,0.1779,0.042238187,0.20402633,0.7537355,Positive,Neutral
1370.245,1371.538,'re great .,Chae Song-hwa,364,0.0,0.196,0.804,0.6249,0.008181152,0.09401962,0.89779925,Positive,Positive
1373.165,1375.876,"medication , 'll keep routine .",Chae Song-hwa,365,0.0,1.0,0.0,0.0,0.069141425,0.8232941,0.10756454,Neutral,Neutral
1375.959,1377.795,come back three months .,Chae Song-hwa,366,0.0,1.0,0.0,0.0,0.03688787,0.7663104,0.19680177,Neutral,Neutral
1377.878,1379.338,thank coming way .,Chae Song-hwa,367,0.0,0.444,0.556,0.3612,0.0074180528,0.3696453,0.6229366,Positive,Positive
1379.922,1380.923,thank .,Secondary,368,0.0,0.0,1.0,0.3612,0.04915872,0.6146238,0.3362175,Neutral,Positive
1381.548,1384.134,"well , something .",Secondary,369,0.0,0.323,0.677,0.2732,0.21393822,0.7009014,0.085160375,Neutral,Positive
1384.718,1386.053,'s something small .,Secondary,370,0.0,1.0,0.0,0.0,0.11300344,0.7394821,0.14751446,Neutral,Neutral
1386.428,1388.764,"'s great book , got one .",Secondary,371,0.0,0.494,0.506,0.6249,0.0023602208,0.03224955,0.96539026,Positive,Positive
1390.307,1392.226,n't book amazing ? one .,Chae Song-hwa,372,0.506,0.494,0.0,-0.4717,0.106341645,0.56794906,0.3257093,Neutral,Negative
1392.309,1393.727,"read , right ?",Chae Song-hwa,373,0.0,1.0,0.0,0.0,0.16095595,0.74585265,0.09319143,Neutral,Neutral
1393.811,1396.271,"yes , 've read .",Secondary,374,0.0,0.426,0.574,0.4019,0.07165913,0.70329374,0.2250471,Neutral,Positive
1397.106,1401.318,favorite . see . 've already read .,Secondary,375,0.0,0.571,0.429,0.4588,0.0788826,0.80958444,0.111532964,Neutral,Neutral
1401.944,1403.904,husband told give .,Secondary,376,0.0,1.0,0.0,0.0,0.1979043,0.71681005,0.08528571,Neutral,Neutral
1404.446,1406.156,"right , . 'll see three months .",Chae Song-hwa,377,0.0,1.0,0.0,0.0,0.057030194,0.77922297,0.16374688,Neutral,Neutral
1406.24,1407.074,okay .,Secondary,378,0.0,0.0,1.0,0.2263,0.11996016,0.5391302,0.34090966,Neutral,Positive
1411.62,1414.456,"hello , doctor . hello , seat .",Chae Song-hwa,379,0.0,1.0,0.0,0.0,0.026365364,0.6510249,0.32260975,Neutral,Neutral
1415.499,1417.167,"mom , sit .",Secondary,380,0.0,1.0,0.0,0.0,0.17728397,0.73119766,0.09151833,Neutral,Neutral
1419.211,1420.629,results .,Chae Song-hwa,381,0.0,1.0,0.0,0.0,0.12509899,0.7193511,0.15554982,Neutral,Neutral
