Start,End,Text,Character,SentenceIndex
1898.148,1901.735,I ran to the ER even though I was off that night. And what? Just iced Americano?,,500
1901.818,1903.612,It should be good enough.,5.0,501
1903.695,1906.281,"If I get you something better, it'll make you uncomfortable.",5.0,502
1906.364,1908.074,You have such a way with words.,,503
1908.158,1909.576,I guess the ER isn't busy today.,5.0,504
1909.659,1911.494,You had time to go to the convenience store.,5.0,505
1911.578,1913.83,Watch what you say. You should never say that.,,506
1913.914,1916.082,"Near Bupyeong IC on the Gyeongin Expressway,",,507
1916.166,1919.669,"four vehicles, including a one-ton truck, have collided.",,508
1919.961,1922.297,"In total, six people, including the 52-year-old truck driver,",,509
1922.38,1924.382,got critically injured in the accident.,,510
1924.466,1927.052,-They're being transferred... -They'll get here soon. I have to go.,,511
1927.135,1930.263,Two of them are said to be fatally injured.,,512
1930.347,1932.599,The Gyeongin Expressway is partially restricted...,,513
1941.816,1943.485,He was found barely conscious.,,514
1943.568,1946.696,"When we got there, his BP was 60 over 30. And his oxygen saturation was around 70.",,515
1951.451,1953.078,He's bled a lot due to a scalp laceration.,,516
1954.871,1957.207,Get him ready for an IV and give him normal saline.,,517
1957.999,1958.833,What?,,518
1970.178,1971.471,Doctor.,,519
1971.972,1973.181,Doctor.,,520
1974.307,1977.394,My son can finally get the surgery.,,521
1977.978,1979.771,Is this a dream? I still can't believe it.,,522
1979.854,1982.44,"I almost gave up, because he was only third in line.",,523
1982.524,1984.818,"My gosh, is this really happening?",,524
1985.527,1987.904,I heard the patients before him can't get the surgery anymore.,,525
1987.988,1988.905,"Thank you, God.",,526
1988.989,1992.367,"That's such amazing news. I'm so happy for you, ma'am.",5.0,527
1992.45,1997.289,"But I have to say, I feel so bad for the ones who passed away.",,528
2000.208,2002.46,I'm not sure if it's okay for me to feel this happy.,,529
2004.129,2006.84,I guess we're all selfish after all.,,530
2006.923,2009.426,Who's your son's doctor?,5.0,531
2010.593,2012.22,He's very famous.,,532
2012.304,2015.849,What's that show called? Good Doctors. He was on that show.,,533
2015.932,2018.518,"-Dr. Kwon Sun-jeong? -Yes, that's right.",5.0,534
2018.601,2021.271,He and I are close. He's a great doctor.,5.0,535
2021.896,2025.692,Wait. I think he's away today though.,5.0,536
2025.775,2027.068,He already heard the news.,,537
2027.152,2029.946,He'll come back as soon as he finishes the surgery in Milyang.,,538
2030.03,2033.783,He also said he'll operate on my son as soon as he returns.,,539
2033.867,2037.203,But... Poor him. He'll be exhausted.,,540
2037.287,2038.246,I see.,5.0,541
2038.705,2039.748,Is that what's happening?,,542
2040.54,2042.876,"Doctor, there's another patient over there.",,543
2042.959,2044.878,"This kid put super glue all over a helmet,",,544
2044.961,2047.339,and his dad wore the helmet because he had no idea.,,545
2047.422,2050.091,"Now, the helmet is stuck on his head. He can't take it off.",,546
2050.175,2053.553,He needs to be looked at immediately. Can you take him in first?,,547
2053.636,2056.973,But then I'm dealing with an emergency case now. Please wait.,,548
2057.057,2058.975,This is an emergency case too!,,549
2059.059,2062.854,He's embarrassed to death right now.,,550
2062.937,2064.564,Excuse me. Coming through!,,551
2067.776,2071.529,"Sir, shall we go to a different hospital?",,552
2071.613,2074.908,"Where are you going, sir? They haven't called your name yet.",,553
2074.991,2076.618,"U-ju, stop your dad.",,554
2076.701,2080.08,Daddy is fuming mad. He said he'll knock them all down.,,555
2089.756,2092.842,"Professor Kwon, what happened?",,556
2092.926,2095.678,"I didn't dislocate my shoulder, so don't worry too much.",,557
2097.097,2098.64,"I can't really move my fingers,",,558
2098.723,2100.475,so it's probably a radius fracture.,,559
2100.558,2102.727,Get an X-ray done and call Orthopedics.,,560
2102.811,2104.854,-What about Neurosurgery? -I'm here.,5.0,561
2106.648,2107.69,"Hey, you.",,562
2115.657,2116.783,This is bad.,,563
2117.951,2120.245,"Professor Kwon, what about the surgery?",5.0,564
2120.328,2121.454,How do you know about it?,,565
2121.538,2124.624,You should call another professor at once. The patient needs surgery immediately.,5.0,566
2124.707,2127.71,"Had there been someone else, I wouldn't have come here after an all-nighter.",,567
2129.212,2130.213,There's no one.,,568
2131.005,2132.632,Send the patient to another hospital.,,569
2132.715,2136.177,"If we say we can't do the surgery, they'll just want to take the liver.",5.0,570
2136.761,2138.096,This is his last chance.,,571
2138.179,2141.516,"A long midline incision is required, so it won't be an easy operation.",,572
2142.183,2143.643,"Gosh, this is nuts.",5.0,573
2193.026,2194.319,Let's do this.,,574
2195.195,2196.029,How?,,575
2198.948,2200.033,We have him.,,576
2201.701,2203.745,Me? Hey.,,577
2204.746,2205.914,"I am double board-certified,",,578
2205.997,2208.458,but I haven't dealt with any operations for over five years.,,579
2209.0,2210.71,Transplant surgery is no joke.,,580
2210.793,2212.003,I'm not talking about you.,,581
2214.047,2215.048,Gosh.,,582
2218.927,2219.761,Crap.,,583
2223.097,2225.767,"This is... Oh, right. U-ju, say hello.",,584
2226.226,2227.894,They're Daddy's friends. Good boy.,,585
2238.488,2239.531,But...,,586
2239.989,2242.617,What if the director finds out? Are we going to be okay?,,587
2242.7,2244.369,Dr. Chae said she sorted everything out.,,588
2244.452,2247.997,But we need to get his mother's consent and explain everything to her.,,589
2248.081,2251.584,"Dr. Chae knows her well, so she got her to sign it in five minutes.",,590
2251.668,2255.63,"Still, wouldn't this upset his doctor? I mean, I would be.",,591
2255.713,2258.466,Dr. Chae already talked to him and got him on board.,,592
2260.718,2261.97,What the heck?,,593
2262.679,2264.931,She should get this off my head if she has all that time.,,594
2268.56,2270.27,Thank you all in advance.,,595
2272.564,2273.773,Let's save this patient.,,596
2278.152,2280.53,SURGERY IN PROGRESS,,597
2280.613,2282.323,YULJE MEDICAL CENTER,,598
2283.7,2285.535,SURGERY STATUS INFORMATION,,599
2296.713,2298.423,FAMILY WAITING ROOM,,600
2334.751,2338.004,SURGERY STATUS INFORMATION SURGERY IN PROGRESS,,601
2348.556,2350.767,"Yes. Hello, sir.",5.0,602
2350.85,2353.019,"Dr. Chae, you're still at the hospital, right?",,603
2353.102,2354.02,Yes.,,604
2354.479,2355.438,He didn't make it.,,605
2356.564,2358.274,Kim Dong-hyeok's surgery didn't go well?,5.0,606
2358.775,2361.444,What are you talking about? The chairman passed away.,,607
2362.32,2363.196,I see.,5.0,608
2363.279,2366.366,His funeral will take place in Room 201. You head over there first.,,609
2366.574,2369.369,I came home to get changed. I'll be there shortly.,,610
2369.535,2371.788,"Yes, sir. Will do.",5.0,611
2391.224,2394.31,CHAIRMAN AHN BYEONG-U HAS PASSED AWAY AT THE AGE OF 78.,,612
2400.692,2401.609,Hello.,5.0,613
2412.578,2416.666,"I'm so sorry for your loss, ma'am.",,614
2418.543,2420.712,"You know that you were his favorite, right?",,615
2420.795,2422.505,"Yes, of course.",,616
2423.339,2424.59,That's why...,,617
2425.633,2426.759,I am completely...,,618
2427.635,2429.47,heartbroken for him.,,619
2432.348,2434.767,I guess we are not too old for tears.,,620
2463.546,2466.966,We seem to meet a lot these days.,,621
2492.2,2494.035,Aren't you Jeong-won's best friend since little?,2.0,622
2494.118,2495.536,I thought you knew his family well.,5.0,623
2495.953,2497.288,Yes.,2.0,624
2499.081,2501.292,"-You knew who he was, right? -Yes.",4.0,625
2501.584,2504.045,-Why didn't you tell us? -You didn't ask.,2.0,626
2505.838,2507.34,You knew Jeong-won's family was loaded.,4.0,627
2507.423,2509.05,I had no idea they were this rich.,2.0,628
2509.133,2511.844,"Actually, I thought his family went broke these days.",2.0,629
2511.928,2513.763,He's been mooching off me for years now.,2.0,630
2514.263,2515.723,Seriously. Rich people are stingier.,2.0,631
2518.184,2519.936,How could he keep it a secret for 20 years?,2.0,632
2520.019,2522.271,So what if we knew? Would we ask for jobs or money?,2.0,633
2522.355,2523.815,-That's possible. -That's possible.,4.0,634
2526.359,2528.027,That's why that jerk didn't tell us.,2.0,635
2528.82,2529.821,Why isn't Ik-jun here?,2.0,636
2529.904,2532.323,He's still in surgery. He's probably finishing up now.,5.0,637
2532.406,2534.242,It's a difficult one. It'll take him some time.,5.0,638
2534.325,2536.285,What do you mean? Why would he do surgery here?,2.0,639
2536.369,2538.913,Things just happened that way. We needed him to do surgery.,5.0,640
2540.206,2542.542,"-He knew about this. -No, he didn't.",2.0,641
2543.125,2544.377,Wait. The director is here.,5.0,642
2548.464,2550.675,"-Hello, sir. -What brings you here?",,643
2552.635,2554.595,Say hello. He had been a student of mine long ago.,,644
2554.679,2556.889,"-I see. Hello. -Hello, ma'am.",5.0,645
2556.973,2559.35,"Do you know the chairman's son, Professor Ahn?",,646
2560.309,2563.062,Yes. He's my closest friend.,2.0,647
2574.791,2577.085,-Thanks for coming. -No need to thank us.,1.0,648
2577.169,2579.254,We ought to come to our friend's father's funeral.,5.0,649
2579.337,2580.547,Is the chairman your father?,5.0,650
2580.63,2583.091,Why didn't you tell us? You thought we'd ask for money?,2.0,651
2584.134,2587.22,I just couldn't find the right time to tell you guys. I'm sorry.,1.0,652
2587.679,2589.306,I didn't try to hide it from you.,1.0,653
2591.266,2594.06,"I mean, there's nothing to tell you. I don't have any money. I swear.",1.0,654
2594.144,2595.687,That's more annoying.,5.0,655
2595.77,2597.814,What about the hospital? Will you take charge of the hospital?,2.0,656
2599.649,2601.067,The hospital?,1.0,657
2603.945,2605.155,I thought I lost my unborn child.,2.0,658
2605.238,2607.365,-My heart almost exploded. -We all know you're a doctor.,,659
2607.449,2608.95,-Why that ringtone? -Well...,2.0,660
2609.034,2611.62,Heart explosion sounds scary. How can you say that so casually?,2.0,661
2611.703,2614.956,Do you know how sad it is to lose an unborn child? How can you say that?,4.0,662
2615.04,2616.583,You know what?,4.0,663
2617.334,2618.335,You don't have any paternal love.,4.0,664
2618.418,2621.171,"Hey, guys. Stop arguing. My head is about to crack.",1.0,665
2621.254,2624.049,"Your head is about to crack? Then, you'll die.",5.0,666
2625.842,2627.052,Jeong-won.,,667
2627.928,2629.221,Uncle is here.,,668
2629.804,2630.847,He's here?,,669
2631.389,2632.974,"Thank you for coming, guys.",,670
2633.058,2635.936,"Please take care of my brother, Jeong-won.",,671
2637.395,2639.689,I called you multiple times. Why didn't you answer?,,672
2639.773,2642.192,Sorry. I set my phone to vibrate.,1.0,673
2644.694,2646.363,"-Dr. Chae, I have the result. -Okay.",,674
2651.076,2651.993,Thanks.,5.0,675
2654.454,2655.622,"Hey, Ik-jun.",5.0,676
2657.374,2659.376,All right. I'll be there soon.,5.0,677
2661.211,2663.421,-Did the surgery go well? -Yes.,2.0,678
2663.672,2665.173,Tell him to come here right away.,2.0,679
2665.34,2668.176,I need to do something. I'll be back soon.,5.0,680
2668.26,2669.094,-Okay. -Sure.,2.0,681
2676.643,2679.354,You were the one who did the surgery.,5.0,682
2679.437,2680.647,You should tell her.,5.0,683
2681.731,2683.525,Looking like this? Forget it.,,684
2684.776,2686.945,"If she sees me, she'd lose all of her confidence in me.",,685
2687.028,2687.862,Gosh.,,686
2688.78,2692.075,I thought about asking the resident to inform his mother.,,687
2692.158,2694.995,But I thought hearing it from you would be better. You should go now.,,688
2695.495,2696.663,She must've waited for long.,,689
2697.831,2699.291,Okay.,5.0,690
2711.011,2711.97,Ma'am.,5.0,691
2713.346,2714.598,Goodness.,,692
2716.641,2718.935,His surgery went really well.,5.0,693
2721.479,2723.231,It was a difficult one.,5.0,694
2723.356,2725.108,"But there's almost no bleeding now,",5.0,695
2725.191,2727.319,and the liver he received seems very healthy.,5.0,696
2727.402,2729.487,"Right now, he's transferred to the ICU.",5.0,697
2730.53,2731.615,Thank you.,,698
2732.532,2734.701,"Oh, my. I mean it.",,699
2734.909,2736.87,Thank you so much.,,700
2737.037,2738.288,Thank you.,,701
2739.039,2740.582,Thank you so much.,,702
2741.291,2743.501,And I have your mother's biopsy result.,5.0,703
2744.419,2746.004,It's only stage one cancer.,5.0,704
2746.087,2749.341,"With the radiation treatment, she'll be healthy for another ten years.",5.0,705
2756.598,2758.642,This is good news. Why are you crying?,5.0,706
2759.893,2761.227,My goodness.,,707
2761.895,2763.271,Doctor.,,708
2763.938,2766.399,Thank you so much.,,709
2766.483,2769.694,Thank you for everything. Thank you so much.,,710
2772.364,2773.615,Doctor.,,711
2774.282,2778.411,I am the luckiest woman in this world.,,712
2778.495,2780.789,There's no other woman who's as lucky as I am.,,713
2781.373,2783.667,I am such a lucky person.,,714
2783.75,2785.752,I am the happiest person in the world.,,715
2785.835,2788.338,That's why I was able to meet a nice doctor like you,,716
2788.755,2790.924,and my mother will live now.,,717
2792.05,2794.26,How can I not call myself lucky?,,718
2794.344,2796.93,"My goodness. Oh, my.",,719
2799.974,2801.726,Doctor...,,720
2806.856,2809.234,OUR CONDOLENCES TO YOU,,721
2809.734,2811.236,Why on earth would he come here?,,722
2812.112,2813.571,He must be out of his mind.,,723
2824.958,2827.585,CHAIRMAN AHN BYEONG-U,,724
2832.59,2835.009,"Mom, should I put our family photo in the box, too?",1.0,725
2835.093,2837.053,Put it in my bag over there.,,726
2850.734,2852.902,This is a lot of money for a medical bill.,1.0,727
2853.445,2854.529,It's a VIP ward.,,728
2855.613,2857.115,"Your father is a VIP, you know.",,729
2858.241,2859.743,Is the funeral service fee included?,1.0,730
2859.826,2861.286,"No, that's only for the room.",,731
2862.036,2864.33,They completely overcharged us.,1.0,732
2864.414,2866.499,The bill is over ten million won for less than a week?,1.0,733
2866.583,2867.792,You're being absurd.,,734
2867.876,2871.212,"Compared to other hospitals, our bill is considered not much.",,735
2872.338,2874.758,The cost isn't important to these VIP patients.,,736
2876.259,2878.636,"Even if it means they must pay triple or quadruple the price,",,737
2879.22,2880.847,"as long as they can become healthy,",,738
2881.222,2882.807,they would even pay tenfold.,,739
2883.933,2886.394,"Mom, do you have money for this?",1.0,740
2886.478,2887.52,Are you serious?,,741
2887.937,2890.815,"You might've forgotten it, but I married for convenience.",,742
2893.693,2897.614,"It was a loveless marriage, but I was happy in my own way.",,743
2897.697,2899.741,"Mom, TMI.",1.0,744
2899.824,2903.077,-What? -Don't worry. It's nothing.,1.0,745
2903.87,2904.913,Mr. Ju is here.,,746
2905.205,2906.664,Okay. I'll be there.,1.0,747
2909.584,2911.336,"Gosh, Mom.",1.0,748
2911.419,2912.42,Seriously.,,749
2916.716,2918.092,My brother agreed.,1.0,750
2918.676,2920.011,"And I persuaded my mother, too.",1.0,751
2922.889,2925.683,"Ma'am, you're coming to the board meeting tomorrow, right?",,752
2926.976,2927.977,"No, I'm not.",,753
2929.771,2931.481,Jeong-won will be disappointed.,,754
2935.777,2938.196,I know how hard you have been working all these years.,1.0,755
2938.78,2939.906,I am sorry.,1.0,756
2941.491,2943.243,I hope I can continue to count on you.,1.0,757
2947.747,2948.873,Goodness.,,758
2949.707,2953.169,Your family is definitely not ordinary.,,759
2954.546,2956.339,So this is already a done deal.,1.0,760
2956.422,2958.466,Yes. It's over.,,761
2959.133,2960.134,The end.,,762
2961.928,2963.555,Did Chairman Hwang agree to that?,,763
2963.638,2965.598,Jeong-won went to him and personally asked him,,764
2965.682,2967.851,to choose Mr. Ju over himself.,,765
2970.353,2973.606,"I told him to call Chairman Hwang to get him on his side. Gosh, I raised him wrong.",,766
2974.649,2976.693,All of my effort to raise my children went to nothing.,,767
2978.444,2979.529,I understand.,,768
2981.03,2982.782,But tomorrow is the board meeting.,,769
2984.2,2985.743,How can I trust you?,,770
2988.454,2992.208,I have the agreement letters Chairman Hwang got from the board of directors.,1.0,771
2992.292,2995.336,And I put in my mother and my resignation letters as well.,1.0,772
3000.842,3002.135,But...,1.0,773
3002.844,3004.387,I have one condition.,1.0,774
3006.639,3010.393,YULJE FOUNDATION,,775
3010.476,3012.896,THE PROFIT FROM THE VIP WARDS WILL GO TO PARTY A,,776
3012.979,3015.356,PARTY A HAS THE RIGHTS TO USE AND MANAGE THE FUND,,777
3015.44,3016.399,"If you don't mind,",,778
3017.734,3021.946,can I ask you about how you will use the money?,,779
3022.947,3025.033,I'm still a guy from a rich family.,1.0,780
3025.617,3027.452,Everyone puts away some money.,1.0,781
3031.664,3034.667,"The concept of VIP wards is fascinating, isn't it?",,782
3036.461,3038.129,There are only four wards.,,783
3038.755,3041.507,But we don't need more than those.,,784
3042.008,3046.346,"The moment they become accessible, no one will want them.",,785
3047.764,3049.515,We must set an astronomical price,,786
3050.141,3052.477,to attract astronomically rich patients.,,787
3054.062,3058.316,We just need to focus on is staffing talented doctors.,,788
3060.276,3063.488,"By the way, finding a good professor will be difficult.",,789
3064.238,3069.41,I heard that our hospital needs more professors.,,790
3070.745,3072.33,I'll take care of that.,,791
3072.83,3076.084,Please prepare to pay handsomely for their salaries.,,792
3086.052,3089.847,EMPLOYMENT CONTRACT AS EXCLUSIVE MEDICAL STAFF FOR VIP WARDS,,793
3090.807,3091.933,"You'll do it, right?",1.0,794
3092.016,3093.309,This is a long contract.,2.0,795
3093.393,3095.061,Can someone explain what it means?,2.0,796
3095.144,3096.771,"To sum it up,",5.0,797
3097.146,3098.94,"if Party A asks for surgery,",5.0,798
3099.023,3101.526,we have to perform emergency surgery even on weekends.,5.0,799
3101.609,3104.57,And we have to participate in the surgery Party A assigns.,5.0,800
3104.654,3106.739,-Who's Party A? -Him.,2.0,801
3106.864,3108.7,It must come with a crazy reward.,2.0,802
3108.783,3111.619,-You're asking us to be your slaves. -Twice the annual salary you get now.,2.0,803
3112.412,3113.329,Hey!,3.0,804
3113.913,3117.667,"Next time, write that on top of the contract.",3.0,805
3117.75,3119.961,He does come from a rich family. He's very generous.,3.0,806
3120.044,3121.838,I won't resign from my job anyway. I'm in.,5.0,807
3121.921,3123.006,-Is there an ink pad? -Here.,2.0,808
3123.089,3124.132,I should sign it with my thumbprint.,2.0,809
3125.591,3127.176,"Hey, what about you?",1.0,810
3127.802,3128.97,I want to have more time off.,4.0,811
3130.179,3132.306,"My goodness, you sound like you're so well-off.",2.0,812
3132.39,3134.892,"Hey, you came back to Korea two months ago after your fellowship.",2.0,813
3135.476,3136.519,Shouldn't you get a job?,2.0,814
3136.894,3138.354,I want to hang out with my mom more.,4.0,815
3140.565,3142.859,Twice your annual salary and an assigned parking spot.,1.0,816
3143.443,3144.944,-What about us? -What about us?,5.0,817
3145.028,3146.07,"Hey, be quiet.",1.0,818
3146.154,3147.28,I don't know.,4.0,819
3149.449,3153.036,"On top of that, I'll throw in an exclusive research lab and your own office.",1.0,820
3153.119,3156.664,-What about us? Who do you think we are? -What? Do you think we're fools?,2.0,821
3156.789,3157.79,I don't want those things.,4.0,822
3158.624,3161.377,I only have one condition.,4.0,823
3161.461,3163.379,What is it? I'll make it work.,1.0,824
3164.255,3166.005,-A band. -What?,2.0,825
3166.091,3167.277,A band.,3.0,826
3167.36,3169.362,-What? -What on earth is he jabbering about?,2.0,827
3169.488,3170.947,You can barely manage to text.,2.0,828
3172.532,3174.576,I won't do it. I said no.,2.0,829
3175.035,3176.203,I'm in. I like it.,3.0,830
3176.286,3179.122,I'm busy. I don't have time for that. I can't do it.,5.0,831
3180.957,3182.375,"Then, will you work here?",1.0,832
3182.542,3186.171,Sure. How can you run VIP wards without an ob-gyn?,4.0,833
3186.254,3188.59,I don't think that's possible at all.,2.0,834
3189.007,3190.717,Goodness. I'm leaving now.,2.0,835
3190.8,3192.594,-Count me out from this. -Hey.,2.0,836
3192.677,3194.179,I'd rather work right now.,2.0,837
3195.764,3198.6,-I don't have my ID. Help me go down. -Okay. Let's go.,2.0,838
3199.643,3203.897,My answer was clear. I don't have time to be in a band.,5.0,839
3204.689,3206.733,"Hey, Song-hwa. You...",1.0,840
3213.949,3215.408,I just need Song-hwa to get on board.,1.0,841
3215.492,3217.077,It will be harder to persuade Jun-wan.,4.0,842
3218.203,3219.162,Jun-wan?,1.0,843
3219.746,3221.206,I can fix that with just a phone call.,4.0,844
3226.336,3227.754,You really won't do it?,1.0,845
3228.38,3231.341,I said no. I'm way too mature for that kind of kiddie stuff.,2.0,846
3232.592,3234.844,I was going through my old Cyworld account.,1.0,847
3235.011,3237.43,I found a beautiful photo in the album.,1.0,848
3238.139,3241.935,-It was in Hawaii. -I'll do it.,1.0,849
3242.602,3243.52,Jun-wan is in.,1.0,850
3246.273,3247.274,What?,3.0,851
3248.275,3251.319,What on earth do you have on him?,3.0,852
3251.403,3253.738,We just need to persuade Song-hwa.,1.0,853
3253.822,3256.825,"If she says no, she means it. What should I do?",1.0,854
3256.908,3258.91,"Hey, do you have anything on her?",1.0,855
3258.994,3260.662,"My gosh, is that your strategy?",3.0,856
3260.787,3263.999,Why are you taking a negative approach like finding people's weaknesses?,3.0,857
3264.082,3268.42,Try to think of what Song-hwa would want or want to do.,3.0,858
3268.503,3270.63,-Take that approach. -I know a way.,4.0,859
3270.755,3272.34,-What? -What is it?,1.0,860
3272.424,3274.843,-She'll do it if she's the vocalist. -You lunatic.,4.0,861
3274.926,3277.178,A vocalist? Is she still hung up on that?,3.0,862
3277.262,3280.64,I told her first. She said she'd be in it if she's the vocalist.,4.0,863
3280.724,3284.477,I can't believe this. Song-hwa is tone-deaf and has no sense of rhythm.,3.0,864
3284.561,3286.896,It took her five years to learn to play the bass guitar.,3.0,865
3289.649,3292.152,"Seok-hyeong, do you want our band to win a Grammy Award?",1.0,866
3292.235,3293.153,What?,4.0,867
3293.236,3295.405,-You don't want to perform at Wembley? -I don't want to.,1.0,868
3295.488,3296.448,Then...,1.0,869
3297.991,3299.326,let Song-hwa sing.,1.0,870
3299.409,3300.452,Hey.,3.0,871
3300.994,3301.828,I don't care.,4.0,872
3302.412,3305.332,I just want to do something together with my friends.,4.0,873
3305.415,3308.084,I thought that Song-hwa had an attractive voice.,1.0,874
3308.835,3310.295,"My gosh, you're awful.",3.0,875
3310.378,3311.63,She has a unique voice.,4.0,876
3311.713,3313.757,My goodness. You're all going nuts!,3.0,877
3314.132,3316.343,Don't be so mean to her.,3.0,878
3316.426,3318.094,You ought to bring her to the right path.,3.0,879
3318.261,3320.472,"If you care about her, you can't do this to her.",3.0,880
3321.473,3322.557,It's all good now.,1.0,881
3322.641,3326.019,"Ik-jun, you're truly looking out for her. Which means you should be okay with this.",1.0,882
3326.102,3327.187,We'll start the band.,1.0,883
3327.27,3328.563,You're starting work next week.,1.0,884
3328.647,3330.106,"Nice to meet you, Dr. Yang.",1.0,885
3332.359,3333.693,"My gosh, it's nice to meet you.",4.0,886
3333.777,3336.029,"I've heard a lot about you. People call you ""Buddha"".",4.0,887
3336.112,3337.113,I'm Catholic.,1.0,888
3337.197,3338.782,I see.,4.0,889
3347.415,3349.459,"Hurry up, Song-hwa. We might get called in any minute.",3.0,890
3389.874,3390.875,Gosh.,3.0,891
3392.669,3394.087,"Gosh, that stinks.",3.0,892
3395.13,3396.172,You're ridiculous.,3.0,893
3396.673,3399.676,-Which song should we start with? -Seok-hyeong already picked out a song.,5.0,894
3399.759,3401.261,You'll know as soon as you hear it.,1.0,895
3430.206,3433.71,I miss you even more around this time,5.0,896
3435.17,3438.339,When I am all alone,5.0,897
3439.674,3443.136,I know that you are gone now,5.0,898
3445.096,3447.891,But I keep thinking of you,5.0,899
3450.185,3453.521,Why did you leave me then?,5.0,900
3455.064,3459.611,You told me that Things were getting tough between us,5.0,901
3460.195,3463.114,That could have been The reason you left me,5.0,902
3464.783,3468.411,But I can't know for sure,5.0,903
3473.833,3477.67,I remember the night when you left me,5.0,904
3483.635,3487.597,You in my memory,5.0,905
3497.774,3499.943,You really scared me just now.,5.0,906
3503.863,3506.157,SEOUL NATIONAL UNIVERSITY PRE-MED FRESHMEN ORIENTATION,,907
3506.241,3510.37,I remember the night when you left me,,908
3525.009,3526.01,Give it up for him!,,909
3528.179,3531.975,His singing gave me the chills and his face gave me even more chills.,,910
3532.058,3533.852,All right. Who wants to go next?,,911
3533.935,3536.02,-Me! -Give it up for him!,,912
3539.607,3542.402,I will impersonate Nam Bo-won on Nam Bo-won's Show.,,913
3543.194,3546.322,It's a mountain valley in Gangwon Province in 1950.,,914
3546.406,3547.949,Frogs were croaking.,,915
3551.452,3554.622,"-The soldiers were having a rest. -Hey, where are you going?",,916
3554.706,3556.624,I'd rather drop out of college than do that.,,917
3558.376,3560.253,"-Hey. -Hey, Corporal Kim.",,918
3567.844,3568.887,Where are you going?,,919
3569.554,3571.681,We wanted to use the restroom.,,920
3572.765,3574.559,My friend is very drunk.,,921
3575.435,3576.603,"Hey, are you okay?",,922
3581.941,3585.361,Damn it. Why aren't they going back in? They are so annoying.,,923
3586.112,3588.948,It's cold out here. Should we stay in the restroom?,,924
3589.032,3590.283,We'll smell like toilets.,,925
3590.867,3592.368,"Gosh, is there a place to hide?",,926
3619.437,3620.271,Why are they here?,,927
3620.855,3621.689,Why do you think?,,928
3622.273,3626.027,"Like us, when things were getting lame, they lied to people and came to hide here.",,929
3626.945,3628.071,Are they Japanese?,,930
3628.696,3629.781,-He's ridiculous. -My gosh.,,931
3631.115,3632.033,Can we come in?,,932
3635.578,3637.121,His standard Korean accent is dope.,,933
3637.33,3639.082,It's like listening to the radio.,,934
3639.832,3641.876,"-""Can we come in?"" -""Can we come in?""",,935
3642.877,3644.212,Come on in.,,936
3645.296,3646.422,Hurry up.,,937
3646.714,3648.132,I know there's not much space here.,,938
3648.424,3651.344,Staying in here is a much better deal than putting on a show over there.,,939
3659.143,3662.063,My name is An Jeong-won. His name is Yang Seok-hyeong.,,940
3662.647,3664.44,-Nice to meet you. -My name is Lee Ik-jun.,,941
3664.774,3666.067,You crazy punk.,,942
3667.235,3669.862,His name is Lee Ik-jun. My name is Kim Jun-wan.,,943
3669.946,3671.364,We're both from Changwon.,,944
3671.531,3674.826,We went to the same high school. Did you two go to school together?,,945
3675.451,3677.662,We went to elementary and middle school together.,,946
3681.04,3683.376,-You won't die from it. -You're such a crybaby.,,947
3684.544,3687.171,How long do we need to stay here? It's too cramped here.,,948
3687.714,3689.382,At least it's just the four of us.,,949
3703.104,3707.316,I'm An Jeong-won. He's Yang Seok-hyeong. They're Kim Jun-wan and Lee Ik-jun.,,950
3707.4,3709.152,My name is Chae Song-hwa.,,951
3709.694,3711.195,Are you guys friends?,,952
3711.779,3713.197,"-No, we are not. -Are you crazy?",,953
3713.281,3714.907,-We met five minutes ago. -What?,,954
3714.991,3716.367,"No, we are not.",,955
3716.617,3718.703,You can just say no. What's all this fuss?,,956
3719.579,3722.498,"Hey, it's a fun coincidence that we all met here.",,957
3722.915,3724.417,Do you want to take a photo together?,,958
3725.043,3726.586,Are you for real?,,959
3727.295,3728.379,I'm for real.,,960
3728.88,3729.714,Sure.,,961
3731.174,3734.01,We can get the chair and put the camera on top.,,962
3734.677,3735.803,Okay.,,963
3735.97,3737.263,Hold on.,,964
3737.346,3739.348,It will blink before taking the photo.,,965
3739.432,3741.059,"Hey, it's starting.",,966
3755.698,3757.533,"We're playing ""Love Over a Thousand Years"" next.",2.0,967
3758.409,3760.87,-You jerk. -Hey.,5.0,968
3760.953,3762.371,-Hey! -Yes?,4.0,969
3762.455,3764.874,"-This is Chae Song-hwa. Go on. -Hey, Jun-wan!",4.0,970
3765.166,3766.125,-I got it. -Crazy jerk.,5.0,971
3766.25,3767.877,-Bring it back. Hey. -Okay.,5.0,972
3768.211,3769.67,Open up. Hey. Damn it.,5.0,973
3769.754,3771.172,"Hey, Seok-hyeong.",4.0,974
3772.006,3772.965,"Hey, Jeong-won.",5.0,975
3774.258,3777.47,"Damn it. Come on, give it back!",5.0,976
3783.518,3784.936,Let me see.,1.0,977
3788.773,3789.774,Here it is.,1.0,978
3792.151,3794.946,"HELLO, MR. DADDY-LONG-LEGS. EUN-A WAS DISCHARGED AS HEALTHY GIRL.",,979
3802.537,3806.666,THANK YOU FOR THE MESSAGE. I'LL BE ABLE TO HELP MORE PATIENTS.,,980
3812.38,3813.464,Hey.,,981
3814.924,3816.425,I don't have any money.,1.0,982
